ts,seq,event,job_id,queue_len,qlen_eligible,qlen_global,qlen_home,qlen_clusterq,note
2026-01-20 22:07:28,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:28,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:28,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:29,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914449.5705452, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:29,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:29,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:29,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:30,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914450.570746, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:30,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:30,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:30,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:31,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914451.5709493, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:31,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:31,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:31,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:31,-1,hol_reclaim_issued,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB free=3 reclaimable=1 need=1 issued=[] got=0
2026-01-20 22:07:32,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914452.5711122, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:32,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:32,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:32,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:33,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914453.571254, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:33,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:33,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:33,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:34,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914454.5713751, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:34,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:34,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:34,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:35,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914455.5715916, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:35,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:35,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:35,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:36,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914456.571875, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:36,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:36,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:36,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:37,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914457.5720406, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:37,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:37,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:37,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:38,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914458.5720592, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:38,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:38,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:38,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:39,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914459.572263, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:39,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:39,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:39,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:40,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914460.5724912, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:40,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:40,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:40,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:41,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914461.5727363, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:41,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:41,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:41,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:42,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914462.572847, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:42,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:42,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:42,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:43,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914463.5730965, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:43,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:43,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:43,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:44,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914464.573199, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:44,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:44,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:44,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:45,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914465.5733957, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:45,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:45,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:45,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:46,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914466.5736077, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:46,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:46,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:46,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
2026-01-20 22:07:47,-1,gang_preempt_plan,job-3ab54efeaf6c,-1,-1,-1,-1,-1,"pin=clusterB pin_free=3 need=1 victims=['job-beb8e047e851'] dbg={""pin"": ""clusterB"", ""hol"": ""job-3ab54efeaf6c"", ""need_g"": 1, ""now_ts"": 1768914467.5738013, ""allow_preempt_normal"": false, ""allow_preempt_starting"": false, ""candidates"": {""hol_backfill_strict"": [""job-beb8e047e851""], ""backfill_loose"": [], ""normal"": [], ""pool_used"": [""job-beb8e047e851""]}, ""picked"": [""job-beb8e047e851""], ""reclaimed_est"": 1, ""need_left"": 0, ""excluded_sample"": {}, ""strict_debug_sample"": {""job-beb8e047e851"": {""is_hol_backfill"": true, ""hol_for"": ""job-3ab54efeaf6c"", ""hol_pin"": ""clusterB""}}, ""note"": ""A_ONLY_hol_backfill_strict""}"
2026-01-20 22:07:47,-1,gang_preempt_issued_batch,job-3ab54efeaf6c,-1,-1,-1,-1,-1,pin=clusterB victims=['job-beb8e047e851']
2026-01-20 22:07:47,-1,gang_preempt_issued,job-beb8e047e851,-1,-1,-1,-1,-1,victim=job-beb8e047e851 pin=clusterB hol=job-3ab54efeaf6c
2026-01-20 22:07:47,-1,preempt_denied,job-beb8e047e851,-1,-1,-1,-1,-1,deny_solo_running jid=job-beb8e047e851 cid=clusterB reason=HOL_GANG_PREEMPT hol=job-3ab54efeaf6c pin=clusterB
